"StudentID","ProgramName","ModuleCode","ModuleName","TotalMark","TotalGrade"
u050189,BBA with Project Management,FIN201 ,Introduction to Finance,66.00,B 
u050189,BBA with Project Management,GEN208 ,Career and Personal Development,69.00,B 
u050190,BBA with Project Management,ACC201 ,Introduction to Accounting,28.00,F 
u050190,BBA with Project Management,ECO201 ,Principles of Microeconomics,34.00,F 
u050190,BBA with Project Management,FIN201 ,Introduction to Finance,15.00,F 
u050190,BBA with Project Management,GEN208 ,Career and Personal Development,31.00,F 
u050191,BSc Accounting and Finance,ACC201 ,Introduction to Accounting,54.00,C 
u050191,BSc Accounting and Finance,ECO201 ,Principles of Microeconomics,48.00,D 
u050191,BSc Accounting and Finance,FIN201 ,Introduction to Finance,68.00,B 
u050191,BSc Accounting and Finance,GEN208 ,Career and Personal Development,77.00,A 
u050192,BBA with Project Management,ACC201 ,Introduction to Accounting,63.00,B 
u050192,BBA with Project Management,ECO201 ,Principles of Microeconomics,79.00,A 
u050192,BBA with Project Management,FIN201 ,Introduction to Finance,78.00,A 
u050192,BBA with Project Management,GEN208 ,Career and Personal Development,78.00,A 
u050193,BBA with Project Management,ACC201 ,Introduction to Accounting,27.00,F 
u050193,BBA with Project Management,ECO201 ,Principles of Microeconomics,48.00,D 
u050193,BBA with Project Management,FIN201 ,Introduction to Finance,46.00,D 
u050193,BBA with Project Management,GEN208 ,Career and Personal Development,68.00,B 
u050194,BSc Banking and Finance,ACC201 ,Introduction to Accounting,95.00,A*
u050194,BSc Banking and Finance,ECO201 ,Principles of Microeconomics,87.00,A*
u050194,BSc Banking and Finance,FIN201 ,Introduction to Finance,73.00,A 
u050194,BSc Banking and Finance,GEN208 ,Career and Personal Development,73.00,A 
u050195,BSc Accounting and Finance,ACC201 ,Introduction to Accounting,46.00,F 
u050195,BSc Accounting and Finance,ECO201 ,Principles of Microeconomics,43.00,D 
u050195,BSc Accounting and Finance,FIN201 ,Introduction to Finance,7.00,F 
u050195,BSc Accounting and Finance,GEN208 ,Career and Personal Development,45.00,D 
u050195,BSc Accounting and Finance,MGT101B,Introduction to Business and Management II,26.00,F 
u050196,BBA with Project Management,ACC201 ,Introduction to Accounting,37.00,F 
u050196,BBA with Project Management,ECO201 ,Principles of Microeconomics,63.00,B 
u050196,BBA with Project Management,FIN201 ,Introduction to Finance,61.00,B 
u050196,BBA with Project Management,GEN208 ,Career and Personal Development,69.00,B 
u050198,BBA with Economics and Sustainable Development,ACC201 ,Introduction to Accounting,47.00,D 
u050198,BBA with Economics and Sustainable Development,ECO201 ,Principles of Microeconomics,37.00,F 
u050198,BBA with Economics and Sustainable Development,FIN201 ,Introduction to Finance,50.00,C 
u050198,BBA with Economics and Sustainable Development,GEN201 ,Globalization,60.00,B 
u050199,BBA with Project Management,ACC201 ,Introduction to Accounting,44.00,D 
u050199,BBA with Project Management,ECO201 ,Principles of Microeconomics,34.00,F 
u050199,BBA with Project Management,FIN201 ,Introduction to Finance,34.00,F 
u050199,BBA with Project Management,GEN208 ,Career and Personal Development,57.00,C 
u050200,BBA with E-Business and Digital Marketing,ACC201 ,Introduction to Accounting,25.00,F 
u050200,BBA with E-Business and Digital Marketing,ECO201 ,Principles of Microeconomics,20.00,F 
u050200,BBA with E-Business and Digital Marketing,FIN201 ,Introduction to Finance,34.00,F 
u050200,BBA with E-Business and Digital Marketing,ICT201 ,Intro to Programming with Python,21.00,F 
u050201,BSc Accounting and Finance,ACC201 ,Introduction to Accounting,57.00,C 
u050201,BSc Accounting and Finance,ECO201 ,Principles of Microeconomics,46.00,D 
u050201,BSc Accounting and Finance,FIN201 ,Introduction to Finance,51.00,C 
u050201,BSc Accounting and Finance,GEN208 ,Career and Personal Development,74.00,A 
u050202,BBA with E-Business and Digital Marketing,ACC201 ,Introduction to Accounting,29.00,F 
u050202,BBA with E-Business and Digital Marketing,ECO201 ,Principles of Microeconomics,32.00,F 
u050202,BBA with E-Business and Digital Marketing,FIN201 ,Introduction to Finance,43.00,D 
u050202,BBA with E-Business and Digital Marketing,GEN208 ,Career and Personal Development,71.00,A 
u050202,BBA with E-Business and Digital Marketing,QUA101A,Quantitative Methods for Business I,40.00,D 
u050203,BBA with Economics and Sustainable Development,ACC201 ,Introduction to Accounting,40.00,D 
u050203,BBA with Economics and Sustainable Development,ECO201 ,Principles of Microeconomics,30.00,F 
u050203,BBA with Economics and Sustainable Development,FIN201 ,Introduction to Finance,40.00,D 
u050203,BBA with Economics and Sustainable Development,GEN208 ,Career and Personal Development,69.00,B 
u050204,BBA with E-Business and Digital Marketing,ACC201 ,Introduction to Accounting,51.00,C 
u050204,BBA with E-Business and Digital Marketing,ECO201 ,Principles of Microeconomics,47.00,D 
u050204,BBA with E-Business and Digital Marketing,FIN201 ,Introduction to Finance,50.00,C 
u050204,BBA with E-Business and Digital Marketing,GEN208 ,Career and Personal Development,55.00,C 
u050206,BSc Accounting and Finance,ACC201 ,Introduction to Accounting,40.00,F 
u050206,BSc Accounting and Finance,ECO201 ,Principles of Microeconomics,30.00,F 
u050206,BSc Accounting and Finance,FIN201 ,Introduction to Finance,52.00,C 
u050206,BSc Accounting and Finance,GEN204 ,English Literature,36.00,F 
u050206,BSc Accounting and Finance,MGT101B,Introduction to Business and Management II,32.00,F 
u050207,BBA with Economics and Sustainable Development,ACC201 ,Introduction to Accounting,40.00,D 
u050207,BBA with Economics and Sustainable Development,ECO201 ,Principles of Microeconomics,44.00,D 
u050207,BBA with Economics and Sustainable Development,FIN201 ,Introduction to Finance,40.00,D 
u050207,BBA with Economics and Sustainable Development,GEN208 ,Career and Personal Development,69.00,B 
u050208,BBA with E-Business and Digital Marketing,ACC201 ,Introduction to Accounting,65.00,B 
u050208,BBA with E-Business and Digital Marketing,ECO201 ,Principles of Microeconomics,80.00,A*
u050208,BBA with E-Business and Digital Marketing,FIN201 ,Introduction to Finance,71.00,A 
u050208,BBA with E-Business and Digital Marketing,GEN208 ,Career and Personal Development,67.00,B 
u050209,BSc Banking and Finance,ACC201 ,Introduction to Accounting,90.00,A*
u050209,BSc Banking and Finance,ECO201 ,Principles of Microeconomics,75.00,A 
u050209,BSc Banking and Finance,FIN201 ,Introduction to Finance,74.00,A 
u050209,BSc Banking and Finance,GEN204 ,English Literature,87.00,A*
u050210,BSc Accounting and Finance,ACC201 ,Introduction to Accounting,70.00,A 
u050210,BSc Accounting and Finance,ECO201 ,Principles of Microeconomics,60.00,B 
u050210,BSc Accounting and Finance,FIN201 ,Introduction to Finance,75.00,A 
u050210,BSc Accounting and Finance,QUA201 ,Mathematics for Finance and Business,44.00,D 
u050211,BBA with Project Management,ACC201 ,Introduction to Accounting,80.00,A*
u050211,BBA with Project Management,ECO201 ,Principles of Microeconomics,87.00,A*
u050211,BBA with Project Management,FIN201 ,Introduction to Finance,74.00,A 
u050211,BBA with Project Management,GEN208 ,Career and Personal Development,80.00,A*
u050213,BBA with E-Business and Digital Marketing,ACC201 ,Introduction to Accounting,40.00,D 
u050213,BBA with E-Business and Digital Marketing,ECO201 ,Principles of Microeconomics,58.00,C 
u050213,BBA with E-Business and Digital Marketing,FIN201 ,Introduction to Finance,53.00,C 
u050213,BBA with E-Business and Digital Marketing,GEN208 ,Career and Personal Development,67.00,B 
u050214,BBA with Communications and Public Relations,ACC201 ,Introduction to Accounting,37.00,F 
u050214,BBA with Communications and Public Relations,ECO201 ,Principles of Microeconomics,40.00,D 
u050214,BBA with Communications and Public Relations,ENG102A,Academic Skills I,40.00,D 
u050214,BBA with Communications and Public Relations,FIN201 ,Introduction to Finance,40.00,D 
u050214,BBA with Communications and Public Relations,MGT101A,Introduction to Business and Management I,28.00,F 
u050215,BSc Banking and Finance,ACC201 ,Introduction to Accounting,60.00,B 
u050215,BSc Banking and Finance,ECO201 ,Principles of Microeconomics,69.00,B 
u050215,BSc Banking and Finance,ENG102B,Academic Skills II,40.00,D 
u050215,BSc Banking and Finance,FIN201 ,Introduction to Finance,47.00,D 
u050215,BSc Banking and Finance,GEN208 ,Career and Personal Development,38.00,F 
u050215,BSc Banking and Finance,MGT101B,Introduction to Business and Management II,40.00,D 
u050216,BBA with Project Management,ACC201 ,Introduction to Accounting,50.00,C 
u050216,BBA with Project Management,ECO201 ,Principles of Microeconomics,48.00,F 
u050216,BBA with Project Management,FIN201 ,Introduction to Finance,62.00,B 
u050216,BBA with Project Management,GEN208 ,Career and Personal Development,33.00,F 
u050217,BSc Accounting and Finance,ACC201 ,Introduction to Accounting,25.00,F 
u050217,BSc Accounting and Finance,ECO201 ,Principles of Microeconomics,32.00,F 
u050217,BSc Accounting and Finance,FIN201 ,Introduction to Finance,0.00,F 
U050217,BSc Accounting and Finance,QUA101B,Quantitative Methods for Business II,40.00,D 
u050217,BSc Accounting and Finance,QUA201 ,Mathematics for Finance and Business,0.00,F 
u050218,BBA with Communications and Public Relations,ACC201 ,Introduction to Accounting,36.00,F 
u050218,BBA with Communications and Public Relations,ECO201 ,Principles of Microeconomics,19.00,F 
u050218,BBA with Communications and Public Relations,ENG102A,Academic Skills I,40.00,D 
u050218,BBA with Communications and Public Relations,FIN201 ,Introduction to Finance,3.00,F 
u050218,BBA with Communications and Public Relations,MGT101A,Introduction to Business and Management I,40.00,D 
u050220,BBA with Project Management,ACC201 ,Introduction to Accounting,50.00,C 
u050220,BBA with Project Management,ECO201 ,Principles of Microeconomics,68.00,B 
u050220,BBA with Project Management,FIN201 ,Introduction to Finance,62.00,B 
u050220,BBA with Project Management,GEN208 ,Career and Personal Development,72.00,A 
u050221,BBA with Project Management,ACC201 ,Introduction to Accounting,43.00,D 
u050221,BBA with Project Management,ECO201 ,Principles of Microeconomics,55.00,C 
u050221,BBA with Project Management,FIN201 ,Introduction to Finance,55.00,C 
u050221,BBA with Project Management,GEN208 ,Career and Personal Development,75.00,A 
u050222,BSc Accounting and Finance,ACC201 ,Introduction to Accounting,73.00,A 
u050222,BSc Accounting and Finance,ECO201 ,Principles of Microeconomics,70.00,A 
u050222,BSc Accounting and Finance,FIN201 ,Introduction to Finance,80.00,A*
u050222,BSc Accounting and Finance,ICT201 ,Intro to Programming with Python,73.00,A 
u050223,BBA with E-Business and Digital Marketing,ACC201 ,Introduction to Accounting,31.00,F 
u050223,BBA with E-Business and Digital Marketing,ECO201 ,Principles of Microeconomics,6.00,F 
u050223,BBA with E-Business and Digital Marketing,FIN201 ,Introduction to Finance,8.00,F 
u050223,BBA with E-Business and Digital Marketing,GEN208 ,Career and Personal Development,68.00,B 
u050224,BSc Accounting and Finance,ACC201 ,Introduction to Accounting,74.00,A 
u050224,BSc Accounting and Finance,ECO201 ,Principles of Microeconomics,85.00,A*
u050224,BSc Accounting and Finance,FIN201 ,Introduction to Finance,82.00,A*
u050224,BSc Accounting and Finance,GEN208 ,Career and Personal Development,74.00,A 
u050225,BBA with Communications and Public Relations,ACC201 ,Introduction to Accounting,0.00,F 
u050225,BBA with Communications and Public Relations,ECO201 ,Principles of Microeconomics,8.00,F 
u050225,BBA with Communications and Public Relations,FIN201 ,Introduction to Finance,3.00,F 
u050225,BBA with Communications and Public Relations,GEN201 ,Globalization,0.00,F 
u050225,BBA with Communications and Public Relations,GEN208 ,Career and Personal Development,0.00,F 
u050227,BSc Management Information Systems with Data Analysis,ACC201 ,Introduction to Accounting,34.00,F 
u050227,BSc Management Information Systems with Data Analysis,ECO201 ,Principles of Microeconomics,25.00,F 
u050227,BSc Management Information Systems with Data Analysis,FIN201 ,Introduction to Finance,8.00,F 
u050227,BSc Management Information Systems with Data Analysis,ICT201 ,Intro to Programming with Python,21.00,F 
u050228,BBA with Project Management,ACC201 ,Introduction to Accounting,37.00,F 
u050228,BBA with Project Management,ECO201 ,Principles of Microeconomics,42.00,D 
u050228,BBA with Project Management,FIN201 ,Introduction to Finance,70.00,A 
u050228,BBA with Project Management,GEN208 ,Career and Personal Development,49.00,D 
u050229,BSc Management Information Systems with Data Analysis,ACC201 ,Introduction to Accounting,63.00,B 
u050229,BSc Management Information Systems with Data Analysis,ECO201 ,Principles of Microeconomics,47.00,D 
u050229,BSc Management Information Systems with Data Analysis,FIN201 ,Introduction to Finance,63.00,B 
u050229,BSc Management Information Systems with Data Analysis,GEN208 ,Career and Personal Development,0.00,F 
u050229,BSc Management Information Systems with Data Analysis,ICT201 ,Intro to Programming with Python,40.00,F 
U050230,Foundation Programme,QUA101A,Quantitative Methods for Business I,25.00,F 
U050230,Foundation Programme,QUA101A,Quantitative Methods for Business I,30.00,F 
u050231,BBA with Communications and Public Relations,ACC201 ,Introduction to Accounting,40.00,D 
u050231,BBA with Communications and Public Relations,ECO201 ,Principles of Microeconomics,42.00,D 
u050231,BBA with Communications and Public Relations,FIN201 ,Introduction to Finance,42.00,D 
u050231,BBA with Communications and Public Relations,MGT101A,Introduction to Business and Management I,40.00,D 
u050233,BBA with Project Management,ACC201 ,Introduction to Accounting,26.00,F 
u050233,BBA with Project Management,ECO201 ,Principles of Microeconomics,46.00,D 
u050233,BBA with Project Management,FIN201 ,Introduction to Finance,44.00,D 
u050233,BBA with Project Management,GEN208 ,Career and Personal Development,70.00,A 
u050235,BBA with Communications and Public Relations,ACC201 ,Introduction to Accounting,47.00,D 
u050235,BBA with Communications and Public Relations,ECO201 ,Principles of Microeconomics,63.00,B 
u050235,BBA with Communications and Public Relations,FIN201 ,Introduction to Finance,44.00,D 
u050235,BBA with Communications and Public Relations,GEN208 ,Career and Personal Development,59.00,C 
u050236,BSc Accounting and Finance,ACC201 ,Introduction to Accounting,26.00,F 
u050236,BSc Accounting and Finance,ECO201 ,Principles of Microeconomics,36.00,F 
u050236,BSc Accounting and Finance,FIN201 ,Introduction to Finance,14.00,F 
